id,video_title,video_published_at,comment
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump works for Putin it is obvious
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,wow this is mis information on a massive scale
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump talks like a brain addled yr old kid addressing year olds it s been a tough war Tough for both sides Can we go and get popsicles now
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russia is like a fat bear on its back with its stomach exposed It s target rich It must be fun for Ukrainians planning their next bunch of daily missions It s like shooting turtles in a closed pen with a shotgun
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Go Russia
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,sad all round news
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,When the Russians can send back missiles times more powerful than a Tomahawk it s very wise that the president doesn t lend them It s like lending a neighbor a baseball bat to fight with another neighbor who has a gun
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump Not really considering supplying Tomahawks Was he ever ACTUALLY considering supplying then Not a chance He doesnt want to hurt Putin whom he sees as a partner and future business associate
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Thanks CNN
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,I just say give everything
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This Old Dog General Years Ago Said Russia Runing Out Of Wepons HaHa Fucking Dog
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN nobody have respect for you or believe thing you say Russia hasn t lost nearly a million You re so full of shit
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The show s almost over and the spotlight s exposing every lie you dressed up as virtue Ukraine your so called fight for freedom has laid bare the wreckage you helped create You cheered from a safe distance waving blue and yellow like it made you righteous while others bled for your delusion And still some fools cling to the fantasy that Ukraine s winning swallowing every slick line Zelensky s PR machine feeds them too blind or too invested to see they re just extras in a Western made war script
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,It s abnormal for USA Russia relation to be normal
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,If Tomshawks come to Kraina Answer will be Megabombs Just to see after efect Than Nuklear Rusian Salad
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This is a sef defense military operation against Kiev terrorism and corruption of Europe
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Any tomahawks target at Russia will put the grater America in full target for Russia to strick What goes for one stupid move carry consequences
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,All CNN can do is lie and manipulate these people are lunatics
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Another propagandist American officer in the mold of Westmorland
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,If Ukraine uses a Tomahawk it will be aimed and directed by American forces not what I voted for Would Russia then lob some tactical nukes at Odessa Kherson and even Kiev
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN NAPOLEON HITLER NATO SHAJZE IZMET GOVNO ENGLEZI HITLER Smrt cionistima nacistima
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,It s time for the surrender of the media sustained by the fraud perpetrated with the dollar The mercenaries will fart and shit themselves Russian authorities will decide the fate of Ukraine after the end of the conflict opined former Pentagon advisor and retired colonel Douglas Macgregor People in the West don t understand how serious this is You saw these endless columns of captured Ukrainian soldiers As the Russians reported many of these captured Ukrainians had only been in uniform for a week This is absurd Everyone is asking what it will be like when the conflict ends It will be as the Russians want it to be he stressed
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This is why CNN is known as Fake News out of touch with reality filled with rotten Hoax propoganda cheap narratives
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Any one who listens to this nonsense guy needs to have their head examined
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Irrelevant analysts who still think we re in the s media where only one source of truth exists Pokrovsk has fallen sir Follow online war experts sir
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,What does CNN say about the corruption scandal around Zekensky the Ukrainian government and how Pokrosk is now taken Is that Ukraine winning
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,READ We are ALL sinners Rom For all have sinned and come short of the glory of God Sin separates us from the Holy God There is a punishment for our sin Rom a For the wages of sin is death Death eternal death HELL God loves us He does not want us to go to Hell He provided a way for our escape from Hell Rom But God commendeth his love toward us in that while we were yet sinners Christ died for us Because of God s love for us He sent his only son Jesus Christ to die in our place on the cross Jesus Christ took all the weight of our sins so we can be saved through grace NOT our works The blood that Jesus shed on the cross can wash away our sins and make us clean Through Jesus Christ we can now have eternal life in HEAVEN Rom b but the gift of God is eternal life through Jesus Christ our Lord Gift free but you can only have it if you receive it If you reject it then the punishment of Hell is waiting for you How can I receive eternal life Rom That if thou shalt confess with thy mouth the Lord Jesus and shalt believe in thine heart that God hath raised him from the dead thou shalt be saved You have to admit you are a sinner and you cannot save yourself from Hell nor go to Heaven through your own efforts You have to believe in your heart that Jesus Christ died on the cross for your sins was buried and rose again after days and that He and only He can save you from hell Roman For whosoever shall call upon the name of the Lord shall be saved Whosoever means anyone including me and you Do you want to do it Pray this prayer Dear God I admit I am a sinner and cannot save myself from hell I believe that Jesus Christ died for my sins was buried and rose again I believe that only Jesus Christ can save me from Hell and He is the only way to Heaven I accept Jesus Christ in my heart as my Lord and Savior Thank You for eternal life Amen
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,worthless news
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Hij is misschien militair deskundige maar zeker ook niet al te technisch miles is niet kilometer miles is kilometer Het normale bereik zal ergens bij miles liggen misschien dus dan zit je ergens rond kilometer
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Forget Trump move on without him Grab a tomahawk then copy improve it build your own
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russia liberated sq km of territory in Sept sq km in Oct over a thousand in Nov so far Right through the middle of Ukraines best Brigades your expert is a fake or a ignorant moron Tomahawks won t make any difference neither did ATACMS Storm Shadows Tomahawks aren t even hypersibucs even after all of Ukraines recent attacks Russia still produces million barrels of Oil and Gas a day Their military out put us also still growing at a higher rate than all of NATO combined on that point I suspect that both China and North Korea are assisting them in some areas Not by as much as they will in a full scale conflict with the west but in some components in the supply chain
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Not much if an expert he lies toi much and is almost always wrong
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CAUTION You are about to be Exposed to Leftist Democrat Fake News
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Bullshite
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Caution You are about to be exposed to Fake News
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,If Trump sends weapons to Ukraine Russia should send ballistic missiles to Venezuela
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Cnn fake reports
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Don t bother with military jabber Go to the economics of this The Biden era chewed deeply into the US coffers and armaments stockpiles as did NATO and EU At this point the West s aim is to degrade Russia as an energy exporter Same idea with Venezuela Degrade all oil production nations so the US can tank up her balance sheets The only other option as far as winning land is to go with nukes Everyone hopes Atlas gets here in order to provide a false flag so they can launch
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The truth is clear the fault lies not with the people but with Moscow itself For centuries the capital has occupied and drained its own territories economically politically and spiritually turning an empire outward while consuming its body from within This internal colonization has twisted the national psyche Under the constant weight of exploitation the mind defends itself through projection fear shame and helplessness born of submission to the center are pushed outward and reborn as hatred toward imagined enemies Ukraine the West anyone who refuses to kneel This is not collective insanity but a reflex of the colonized When regions are stripped of resources dignity and a future pain demands release and Moscow eagerly directs it outward Behind the mask of unity it hides its parasitism and feeds on those it calls its own Yes many good and decent people live in the capital but that doesn t change the truth the city remains a colonizer thriving on what it drains from the rest The guilt lies not with ordinary people but with the imperial machine that holds them captive forcing them to project their suffering instead of confronting their master
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,BS from CNN
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Napoleon Failed Hitler Failed And Now America And Terorist Nato Failed God Bless King Putin Uraaaaaaaaa
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The Ukrainians have been having big supply issues Big explosions in their rear and I don t mean the usual Ukrainian farts might have something to do with that There s more of these big explosions than usual now because more Russians are flicking their cigarette butts into Ukrainian logistics depots What will they think of next
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,One second of peace then boom
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump how to end the war you afraid of putin
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Europeans are fools If Europe were to ally with China with China s manufacturing capability and military strength a China Europe alliance could definitely destroy Russia together and then divide Russia afterwards Europe would not lose out The western part would go to Europe and the eastern part to China Both sides could solve their own energy and resource problems while eliminating a fascist country like Russia that likes to invade and slaughter its neighbors Which neighboring country hasn t been invaded by Russia including China There is a foundation for cooperation between China and Europe rather than the current trade war between the two sides The United States can t defeat China and Europe certainly can t either The two sides are geographically distant and have no major conflicts of interest Europe s problems are self inflicted not caused by China European politicians are a bunch of idiots
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump has promised the Donbas to Putin that s it
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump has to act now and send those missiles in
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,I thought you would resolve the war in first day What happened Donnie shits his pants
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Thank you CNN News for bringing daily updates with honesty and clarity I really appreciate your team s hard work
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Just parroting Zelensky his only source
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Look at your age you look like a killer
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Who s Russia Hungary checripublic Now
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,DONT CRITICIZE TRUMP for not giving the Tomahawk missiles to UKRAINE they are ALL going to Israel
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN is clueless what is going on or as trump says fake news and lies every thing
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,I think he is reconsidering sending Tomahawks to Ukraine because the Kremlin has threatened to send Oreshniks to Venezuela
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Vlad probably bought some Trump coin
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,pokrovsk has fallen no need for more people to die all this for nato s right to expand now that ukraine will fall US and europe will try to crush venesuela
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Unbelievable People are dying in Ukraine and this journalist talks like it would be a sporting event So incompetent
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,These journalists make me sick So incompetent People are dying in Ukraine and they worship Trump
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Falls news updater of the world We are stand behind Trump
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Always produce fake news We hate it
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump is mentally ill
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,TOMAHAWK an die Ukraine Am Besten gleich MIT einem ZERST RER WIE soll es SONST gehen Ich bin immer fasziniert wie Zeitgenossen L GEN das UNM GLICHE locker von sich geben und NICHT TOT UMFALLEN
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Oh come on Why are you bothering to interview this idiot Why do you think Trump is not giving tomahawk missiles to ukraine Just say the obvious reason Putin has bribed Trump many times and has a ton of dirt on him and Trump licks his boots because he wants to be a dictator just like him
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,ukra bots are so pathetic today I can t get enough of them
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Why we keep saying they are alone When they have more help than anyone that has ever fought a war So much help it s sending the world into recession
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russia is winning Get it WINNING Why would they capitulate Zelensky is a war criminal anyway Drone operators refuse to take prisoners Thats a war crime
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Where is the European Union
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Krasnov won t allow them to avoid hurting his buddy putin The traitor is compromised by the Golden Showers tapes were Russian prostitutes pissed on him Putin has the tapes he got trump by the nuts
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This guy is got his head up his ass Ukraine needs those tomahawk missiles to win this war
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russian bots working overtime in this chat You invaders are destroying yourself from the inside FSB and Russia s generals are infighting Your economy is hemorrhaging money like there s no tomorrow By a country much much smaller than you Debilkas
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Why would he launch missiles at a person he s in love with
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Petraeus Clark all these general ex burts with HIND sight
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,TACO Let the pound fullback and the pound wrestler just fight it out It is good TACO did not live during OUR revolution He is ENTIRELY CLUELESS when it comes to human relations as we can see in his interactions with leaders He thinks that the Russian Ukraine war is due to bad blood between two leaders like they throw thousands of their citizens into murderous conflict because they have a personal grudge He believes he has a warm intimate loving relationship with despots when in fact they despise disregard hold him in contempt for his naiivety vacuous mind set his lack of understanding of the real geopolitical issues
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,What if china n Russia equips Venezuela with long range missiles
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,delete this
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,what about sudan
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Hopefully Mr Trump was being coy It s not lying it s being being vague and misleading Hey it s war loose lips sink ships Everything is going according to plan you could call it pacing there you folks go again putting stock in what comes out of the Presidents mouth Everything with a grain of salt
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,When was the last time US won anything You just drop alot of bombs kill alot of people cause chaos then go home AND THE RUSSIANS WON WW NOT THE AMERICANS YOUR FACTS ARE COMPLETE NONSENCE OH THE VANITY
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Stop with the verbal masturbation Ukraine is Kaput Period
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This guy is a military expert and he doesn t know what would happen if Tomahawks started hitting Moscow Russia would level Kyiv and NATO cities would be targeted
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN is desperate as always
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Stop saying President trump is an idiot clown Zelensky has to deal with this idiot What a shame america cannot come to it s senses and ditch the moron
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,america is regrettably cowardly
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,UKR doesn t need Trumps help to defeat Ivan borders criminal and reparations Slava Ukraini Reply
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,In that our President is wrong It has to be tic for tic and tac for tac
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Inexplicable Because they are nuclear capable if we gave Ukraine Tomohawks it would be impossible for Russia to know in advance whether any launch was a nuclear attack It would be the height of irresponsibility to give them Tomohawks Just like every other western weapon system that was supposed to be a game changer Tomohawks will not change the outcome on the battlefield
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,They are now holding of the city Tragic for those soldiers on both sides
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,He cannot REACT TO IT Only a comment is possible He wasn t there so CANNOT REACT TO THE EVENT DUMB CNN
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Not Ukranian strikes British strikes
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Fuck Ukraine from CT
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,If you don t defend Ukraine how could you detroy Irans nuclear weapon More countries would want nuclear weapons
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,OK Ukraine has fallen so Russia feels like they can go into South America
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russia is having very heavy losses in Pokrovsk For Ukraine this means that Russia is amassing alot of troop there and NOT elsewhere If Ukraine give up on this town then a lot of those troops will be moved elsewhere and I guess Ukraine think they can cause more damage to Russia there Trump is very very weak and his stupid way of making threats that Russia does not take seriously The fact is that Russia can not hurt Ukraine much more than they already does Yes they can hurt more civilians but not hurt the military much more than they do already IF TRUMP WANT PEACE THEN HE WOULD HELP UKRAINE TO DEFEAT THE RUSSIAN TROUPS AND RUIN THEIR MILITARY STRUCTURE
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Who believes anything coming from CNN
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Took over a year for russians to capture a city with a population of ish and they consider that a win pathetic
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Every time Ukraine has gotten in a good position for negotiations Remembering Kharkiv offensive Kherson offensive they use their victory to convince the west to send bigger weapon packages to continue the war Ukraine doesn t want peace they want to push Russia back to pre borders There is no peaceful way of getting that done
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,DEMORATS ARE MORE OF AN ENEMY THAN RUSSIA MAGA MAGA MAGA DESTROY THE DEAMONRAT PARTY
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN wants Tomahawk missiles in Ukraine War mongers pretending to be a news channel
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Little Hands can t make up his very small brain unless someone lines his pockets
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump does not think strategically He thinks on optics and how it will benefit him
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Based on these stupid incompetent so called AMERICA Military Experts pray to God the US wont ever have to fight a real fight against a real enemy
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,MAY GOD ALWAYS BLESS THE ALL MIGHTY MOTHER RUSSIA
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The Donbas is South Vietnam
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,you can see the Russian gas prices rubles per liter That s in US dollars cents a liter Most of Europe pays around a liter
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,If there are k russians near pokrovsk wouldn t you think it be pretty easy to hit them with Himars or f s
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,unfortunately Ukraine can t beat Russia it s too late Furthermore Europe countries can fight against Russia Thirdly the US is avoiding a direct confrontation with Russia
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,NATO will fight this war to the last Ukrainian then withdraw in defeat Russia isn t Afghanistan and NATO US lost in Afghanistan to people living in mud huts with no Air power Russia has air power satellites hypersonic missiles and nukes Does NATO really want to risk WWIII Stupid idea Even if Russia a major nuclear power could be defeated then there s China North Korea NATO can t come up with enough ammo to match Russia as it is US military industrial complex will make their profit Ukraine will have no soldiers left and Russia wins
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump flip flops more than a slice of bologna on a hot pan
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,another wonder weapon
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump is afraid of Oreshni missile in Venezuela
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,It s a pity that trump has decided not to give the Tomahawk missiles to Ukraine
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,It s none of our damn business
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The final straw is when Putin leaks the Epstein files that have Trump s name all over
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,All the tomahawk were used up by Israel during the recent conflict with Iran
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Horrible trump continues to downplay putins terrorist invasion and murder of Ukrainians THey re not fighting it out in the context of two gangs in a street fight as he makes it sound ruSSia invaded Ukraine not the other way around and not in that street fight Tough for both sides is a disgraceful slap in the face to Ukraine who would not have it tough defending from a terrorist had that terrorist not chosen to invade and murder Trump should have had a final straw at least after Alaska when ruSSia targeted hospitals and kindergartens whilst buttering trump up he s a gutless putin lover who only sharades as wanting peace as far as caring fo Ukraine goes He wants to be buddies with putin and his peace will gain that
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,It s been hard for Putin What You are out of your effing crazy dumb mind
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,It s not school boys fighting Russia is trying eliminate Ukraine To wipe them off the map For what reason More money More land Because it s fun Because they didn t do what Putin wants What could possibly justify all of this death and destruction of countries by one man When does a day SMO going on four years end AND WHAT ABOUT THE OTHER GUY I ll end it in hrs A year later he can t even hold a decision for seconds What s in it for him after a year of backflipping
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Day No Peace No ceasefire No Nobel Peace Prize
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Ukraine has been loosing for years now Russia is carefully advancing across the fronts because their main goal is to severely decimate Ukrainian men and hardware once this erosion is achieved and it is happening steadily the territory will be captured and held easily Sadly for the West wars are not won with propaganda but with resources adaptability industrial scale production of hardware and ammo sacrifice stamina and patriotism and Russia has plenty of everything
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,LOL Pokrovsk has fallen today
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Nobody give a horse shit what Trump s today s politics
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russia is out of rockets and Ukraine will take a Crimea back What is hapaned with that
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,General fart CNN fart
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Ukraine cannot win this war
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,SNN FAKYU
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Whats happening with your Ukraine is winning
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Zelensky m ph t h nh phim chi n s Hollywood ph i g i b ng s ph
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The American clown President is a Krasnov disgrace
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,We dont have enough to share also you need special launchers for this system
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,I m loving this comment section it s good to see people calling cnn on it s fake reporting and the fact that Ukraine is going to lose this conflict and that Russia isn t losing tens of thousands of troops every day
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,There are no gas shortages in Russia yes Ukraine nato have hit a few gas depos however Russia is okay when it comes to liquid fuel John McCain s silly comment on Russia being a gas station with nuclear warheads smh
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Hamas hands over hostage bodies Feels like returning ex s stuff after a bad breakup too late too messy
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,M c th ch m nh ng khi d y l c b o B li n
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,What do you think if Maduro buy to Tomahawks i have at moment on sale i bought it from Davy Crocket
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,You people actually believed the propaganda that Ukraine was winning There was ZERO probability of them winning this is a war of attrition and the math clearly supporting a Russian victory
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Putin n i chi n th ng g n k nghe m gi ng ng y t n g n t i h n
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN is starting to look like Fox News with all of their on screen graphics and colors Just give us the news straight and simple
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The same old stories before Ukraine loses another stronghold amazing after the fact that the areas have fallen nothing said
